customer_id,month,plan,mrr_usd,churned,sessions_per_week,features_used_count,support_tickets,nps_score,company_size,industry,tenure_months,seat_count
CUS-00318,2024-12,starter,61.13,1,1,2,2,12,11-50,other,15,1
CUS-00319,2024-01,enterprise,811.24,0,17,15,0,28,1-10,healthcare,10,80
CUS-00319,2024-02,enterprise,815.29,0,10,12,1,43,1-10,healthcare,11,80
CUS-00319,2024-03,enterprise,819.35,0,16,22,0,34,1-10,healthcare,12,80
CUS-00319,2024-04,enterprise,823.41,0,16,15,1,42,1-10,healthcare,13,80
CUS-00319,2024-05,enterprise,827.46,0,17,21,1,33,1-10,healthcare,14,80
CUS-00319,2024-06,enterprise,831.52,0,11,10,0,37,1-10,healthcare,15,80
CUS-00319,2024-07,enterprise,835.57,0,11,11,1,37,1-10,healthcare,16,80
CUS-00319,2024-08,enterprise,839.63,0,15,20,0,38,1-10,healthcare,17,80
CUS-00319,2024-09,enterprise,843.69,0,17,15,0,43,1-10,healthcare,18,80
CUS-00319,2024-10,enterprise,847.74,0,20,23,0,35,1-10,healthcare,19,80
CUS-00319,2024-11,enterprise,851.8,0,15,18,1,46,1-10,healthcare,20,80
CUS-00319,2024-12,enterprise,855.86,0,14,12,1,37,1-10,healthcare,21,80
CUS-00320,2024-01,pro,149.59,0,6,5,1,32,1-10,other,8,14
CUS-00320,2024-02,pro,150.34,0,5,7,1,33,1-10,other,9,14
CUS-00320,2024-03,pro,151.09,0,10,10,0,41,1-10,other,10,14
CUS-00320,2024-04,pro,151.84,0,9,11,1,37,1-10,other,11,14
CUS-00320,2024-05,pro,152.58,0,6,12,1,40,1-10,other,12,14
CUS-00320,2024-06,pro,153.33,0,7,10,0,37,1-10,other,13,14
CUS-00320,2024-07,pro,154.08,0,7,4,0,34,1-10,other,14,14
CUS-00320,2024-08,pro,154.83,0,7,7,0,38,1-10,other,15,14
CUS-00320,2024-09,pro,155.57,0,5,7,0,27,1-10,other,16,14
CUS-00320,2024-10,pro,156.32,0,13,10,1,42,1-10,other,17,14
CUS-00320,2024-11,pro,157.07,0,8,11,1,38,1-10,other,18,14
CUS-00320,2024-12,pro,157.82,1,6,9,3,41,1-10,other,19,14
CUS-00321,2024-01,starter,43.83,0,2,2,3,26,1-10,fintech,13,2
CUS-00321,2024-02,starter,44.05,0,3,5,2,38,1-10,fintech,14,2
CUS-00321,2024-03,starter,44.27,0,1,3,1,36,1-10,fintech,15,2
CUS-00321,2024-04,starter,44.48,0,5,4,1,43,1-10,fintech,16,2
CUS-00321,2024-05,starter,44.7,0,3,6,1,31,1-10,fintech,17,2
CUS-00321,2024-06,starter,44.92,0,3,4,2,31,1-10,fintech,18,2
CUS-00321,2024-07,starter,45.14,0,1,1,1,43,1-10,fintech,19,2
CUS-00321,2024-08,starter,45.36,0,3,4,2,35,1-10,fintech,20,2
CUS-00321,2024-09,starter,45.58,0,5,4,0,40,1-10,fintech,21,2
CUS-00321,2024-10,starter,45.8,0,2,3,0,37,1-10,fintech,22,2
CUS-00321,2024-11,starter,46.02,1,2,3,1,43,1-10,fintech,23,2
CUS-00321,2024-12,starter,46.24,0,4,5,1,36,1-10,fintech,24,2
CUS-00322,2024-01,enterprise,1068.21,0,13,13,0,32,51-200,ecommerce,3,18
CUS-00322,2024-02,enterprise,1073.55,0,12,18,0,34,51-200,ecommerce,4,18
CUS-00322,2024-03,enterprise,1078.89,0,18,13,0,31,51-200,ecommerce,5,18
CUS-00322,2024-04,enterprise,1084.23,0,13,17,1,32,51-200,ecommerce,6,18
CUS-00322,2024-05,enterprise,1089.57,0,9,10,1,39,51-200,ecommerce,7,18
CUS-00322,2024-06,enterprise,1094.91,0,7,10,1,33,51-200,ecommerce,8,18
CUS-00322,2024-07,enterprise,1100.25,0,14,30,0,22,51-200,ecommerce,9,18
CUS-00322,2024-08,enterprise,1105.6,0,11,16,0,32,51-200,ecommerce,10,18
CUS-00322,2024-09,enterprise,1110.94,0,10,15,2,31,51-200,ecommerce,11,18
CUS-00322,2024-10,enterprise,1116.28,0,13,19,0,41,51-200,ecommerce,12,18
CUS-00322,2024-11,enterprise,1121.62,0,17,20,2,37,51-200,ecommerce,13,18
CUS-00322,2024-12,enterprise,1126.96,0,17,26,1,32,51-200,ecommerce,14,18
CUS-00323,2024-01,enterprise,1977.23,0,21,26,0,35,1-10,healthcare,31,94
CUS-00323,2024-02,enterprise,1987.11,0,22,17,1,42,1-10,healthcare,32,94
CUS-00323,2024-03,enterprise,1997.0,0,13,13,0,37,1-10,healthcare,33,94
CUS-00323,2024-04,enterprise,2006.88,0,17,21,2,36,1-10,healthcare,34,94
CUS-00323,2024-05,enterprise,2016.77,0,10,12,0,50,1-10,healthcare,35,94
CUS-00323,2024-06,enterprise,2026.66,0,17,26,0,35,1-10,healthcare,36,94
CUS-00323,2024-07,enterprise,2036.54,0,13,13,0,41,1-10,healthcare,37,94
CUS-00323,2024-08,enterprise,2046.43,0,10,6,2,38,1-10,healthcare,38,94
CUS-00323,2024-09,enterprise,2056.31,0,11,14,0,39,1-10,healthcare,39,94
CUS-00323,2024-10,enterprise,2066.2,0,14,18,0,38,1-10,healthcare,40,94
CUS-00323,2024-11,enterprise,2076.09,0,14,15,0,44,1-10,healthcare,41,94
CUS-00323,2024-12,enterprise,2085.97,0,13,13,2,34,1-10,healthcare,42,94
CUS-00324,2024-01,enterprise,1192.87,0,12,10,2,43,51-200,fintech,13,103
CUS-00324,2024-02,enterprise,1198.83,0,12,10,1,41,51-200,fintech,14,103
CUS-00324,2024-03,enterprise,1204.8,0,13,16,1,38,51-200,fintech,15,103
CUS-00324,2024-04,enterprise,1210.76,0,15,13,2,50,51-200,fintech,16,103
CUS-00324,2024-05,enterprise,1216.73,0,14,22,0,40,51-200,fintech,17,103
CUS-00324,2024-06,enterprise,1222.69,0,21,24,0,51,51-200,fintech,18,103
CUS-00324,2024-07,enterprise,1228.66,0,13,15,2,41,51-200,fintech,19,103
CUS-00324,2024-08,enterprise,1234.62,0,15,15,0,35,51-200,fintech,20,103
CUS-00324,2024-09,enterprise,1240.59,0,21,17,1,43,51-200,fintech,21,103
CUS-00324,2024-10,enterprise,1246.55,0,14,20,0,41,51-200,fintech,22,103
CUS-00324,2024-11,enterprise,1252.51,0,17,20,0,31,51-200,fintech,23,103
CUS-00324,2024-12,enterprise,1258.48,0,20,27,0,47,51-200,fintech,24,103
CUS-00325,2024-01,enterprise,855.07,0,12,10,1,27,51-200,other,8,184
CUS-00325,2024-02,enterprise,859.35,0,17,18,2,21,51-200,other,9,184
CUS-00325,2024-03,enterprise,863.62,0,11,13,0,22,51-200,other,10,184
CUS-00325,2024-04,enterprise,867.9,0,10,17,0,26,51-200,other,11,184
CUS-00325,2024-05,enterprise,872.17,0,15,16,0,31,51-200,other,12,184
CUS-00325,2024-06,enterprise,876.45,0,18,21,1,32,51-200,other,13,184
CUS-00325,2024-07,enterprise,880.72,0,10,12,0,32,51-200,other,14,184
CUS-00325,2024-08,enterprise,885.0,0,6,7,0,28,51-200,other,15,184
CUS-00325,2024-09,enterprise,889.27,0,17,18,1,35,51-200,other,16,184
CUS-00325,2024-10,enterprise,893.55,0,15,14,1,36,51-200,other,17,184
CUS-00325,2024-11,enterprise,897.83,0,17,16,0,33,51-200,other,18,184
CUS-00325,2024-12,enterprise,902.1,0,17,20,1,30,51-200,other,19,184
CUS-00326,2024-01,pro,200.63,0,8,7,0,54,51-200,SaaS,59,9
CUS-00326,2024-02,pro,201.63,0,8,16,2,49,51-200,SaaS,60,9
CUS-00326,2024-03,pro,202.63,0,4,5,0,42,51-200,SaaS,61,9
CUS-00326,2024-04,pro,203.64,0,7,6,0,47,51-200,SaaS,62,9
CUS-00326,2024-05,pro,204.64,0,4,11,3,43,51-200,SaaS,63,9
CUS-00326,2024-06,pro,205.64,0,11,14,0,40,51-200,SaaS,64,9
CUS-00326,2024-07,pro,206.65,0,12,16,2,44,51-200,SaaS,65,9
CUS-00326,2024-08,pro,207.65,0,9,8,0,49,51-200,SaaS,66,9
CUS-00326,2024-09,pro,208.65,0,7,10,1,45,51-200,SaaS,67,9
CUS-00326,2024-10,pro,209.66,0,3,3,0,49,51-200,SaaS,68,9
CUS-00326,2024-11,pro,210.66,0,4,5,1,36,51-200,SaaS,69,9
CUS-00326,2024-12,pro,211.66,0,3,2,0,44,51-200,SaaS,70,9
CUS-00327,2024-01,pro,159.45,0,6,5,0,19,1-10,fintech,2,7
CUS-00327,2024-02,pro,160.25,0,8,5,0,25,1-10,fintech,3,7
CUS-00327,2024-03,pro,161.04,0,7,10,2,9,1-10,fintech,4,7
CUS-00327,2024-04,pro,161.84,0,5,2,0,22,1-10,fintech,5,7
CUS-00327,2024-05,pro,162.64,0,12,17,0,13,1-10,fintech,6,7
CUS-00327,2024-06,pro,163.44,0,9,14,0,8,1-10,fintech,7,7
CUS-00327,2024-07,pro,164.23,0,2,3,0,11,1-10,fintech,8,7
CUS-00327,2024-08,pro,165.03,0,8,9,2,7,1-10,fintech,9,7
CUS-00327,2024-09,pro,165.83,0,5,6,1,15,1-10,fintech,10,7
CUS-00327,2024-10,pro,166.62,0,12,9,2,7,1-10,fintech,11,7
CUS-00327,2024-11,pro,167.42,0,8,12,0,9,1-10,fintech,12,7
CUS-00327,2024-12,pro,168.22,0,9,12,0,11,1-10,fintech,13,7
CUS-00328,2024-01,enterprise,1445.33,0,13,15,1,54,1-10,other,9,138
CUS-00328,2024-02,enterprise,1452.55,0,17,19,1,53,1-10,other,10,138
CUS-00328,2024-03,enterprise,1459.78,0,15,16,2,50,1-10,other,11,138
CUS-00328,2024-04,enterprise,1467.01,0,12,16,2,57,1-10,other,12,138
CUS-00328,2024-05,enterprise,1474.23,0,21,19,2,60,1-10,other,13,138
CUS-00328,2024-06,enterprise,1481.46,0,14,12,0,49,1-10,other,14,138
CUS-00328,2024-07,enterprise,1488.69,0,11,12,0,62,1-10,other,15,138
CUS-00328,2024-08,enterprise,1495.91,0,14,13,0,53,1-10,other,16,138
CUS-00328,2024-09,enterprise,1503.14,0,13,11,1,54,1-10,other,17,138
CUS-00328,2024-10,enterprise,1510.37,0,17,21,0,49,1-10,other,18,138
CUS-00328,2024-11,enterprise,1517.59,0,24,17,2,50,1-10,other,19,138
CUS-00328,2024-12,enterprise,1524.82,0,14,15,2,50,1-10,other,20,138
CUS-00329,2024-01,pro,209.12,0,6,5,0,24,51-200,other,59,10
CUS-00329,2024-02,pro,210.16,0,8,5,1,40,51-200,other,60,10
CUS-00329,2024-03,pro,211.21,0,10,15,0,39,51-200,other,61,10
CUS-00329,2024-04,pro,212.25,0,6,5,1,31,51-200,other,62,10
CUS-00329,2024-05,pro,213.3,1,2,5,2,36,51-200,other,63,10
CUS-00329,2024-06,pro,214.35,0,11,11,0,37,51-200,other,64,10
CUS-00329,2024-07,pro,215.39,0,7,8,0,29,51-200,other,65,10
CUS-00329,2024-08,pro,216.44,0,8,9,1,31,51-200,other,66,10
CUS-00329,2024-09,pro,217.48,0,2,6,0,24,51-200,other,67,10
CUS-00329,2024-10,pro,218.53,0,4,1,2,41,51-200,other,68,10
CUS-00329,2024-11,pro,219.57,0,3,3,1,38,51-200,other,69,10
CUS-00329,2024-12,pro,220.62,0,13,20,1,29,51-200,other,70,10
CUS-00330,2024-01,pro,182.63,0,7,9,1,30,1-10,SaaS,4,5
CUS-00330,2024-02,pro,183.54,0,7,7,0,38,1-10,SaaS,5,5
CUS-00330,2024-03,pro,184.45,0,5,3,1,45,1-10,SaaS,6,5
CUS-00330,2024-04,pro,185.37,0,10,17,1,38,1-10,SaaS,7,5
CUS-00330,2024-05,pro,186.28,0,4,5,0,44,1-10,SaaS,8,5
CUS-00330,2024-06,pro,187.19,0,10,12,1,46,1-10,SaaS,9,5
CUS-00330,2024-07,pro,188.11,0,4,6,1,44,1-10,SaaS,10,5
CUS-00330,2024-08,pro,189.02,0,9,8,2,39,1-10,SaaS,11,5
CUS-00330,2024-09,pro,189.93,0,8,9,1,48,1-10,SaaS,12,5
CUS-00330,2024-10,pro,190.85,0,5,10,0,49,1-10,SaaS,13,5
CUS-00330,2024-11,pro,191.76,0,6,10,1,36,1-10,SaaS,14,5
CUS-00330,2024-12,pro,192.67,0,11,9,2,43,1-10,SaaS,15,5
CUS-00331,2024-01,pro,213.08,0,6,12,2,51,11-50,SaaS,29,8
CUS-00331,2024-02,pro,214.15,0,7,9,0,43,11-50,SaaS,30,8
CUS-00331,2024-03,pro,215.21,0,7,13,1,49,11-50,SaaS,31,8
CUS-00331,2024-04,pro,216.28,0,7,9,1,45,11-50,SaaS,32,8
CUS-00331,2024-05,pro,217.35,0,4,9,0,44,11-50,SaaS,33,8
CUS-00331,2024-06,pro,218.41,0,9,14,2,48,11-50,SaaS,34,8
CUS-00331,2024-07,pro,219.48,0,7,7,0,46,11-50,SaaS,35,8
CUS-00331,2024-08,pro,220.54,1,3,8,4,53,11-50,SaaS,36,8
CUS-00331,2024-09,pro,221.61,0,6,12,3,43,11-50,SaaS,37,8
CUS-00331,2024-10,pro,222.67,0,9,8,0,50,11-50,SaaS,38,8
CUS-00331,2024-11,pro,223.74,0,4,1,1,48,11-50,SaaS,39,8
CUS-00331,2024-12,pro,224.8,0,6,1,1,43,11-50,SaaS,40,8
CUS-00332,2024-01,enterprise,1204.95,0,8,12,0,40,1-10,other,47,95
CUS-00332,2024-02,enterprise,1210.98,0,18,23,0,36,1-10,other,48,95
CUS-00332,2024-03,enterprise,1217.0,0,21,23,2,44,1-10,other,49,95
CUS-00332,2024-04,enterprise,1223.03,0,15,15,3,38,1-10,other,50,95
CUS-00332,2024-05,enterprise,1229.05,0,13,21,1,34,1-10,other,51,95
CUS-00332,2024-06,enterprise,1235.07,0,13,23,0,31,1-10,other,52,95
CUS-00332,2024-07,enterprise,1241.1,0,10,13,0,33,1-10,other,53,95
CUS-00332,2024-08,enterprise,1247.12,0,13,16,3,36,1-10,other,54,95
CUS-00332,2024-09,enterprise,1253.15,0,15,11,3,38,1-10,other,55,95
CUS-00332,2024-10,enterprise,1259.17,0,13,17,1,34,1-10,other,56,95
CUS-00332,2024-11,enterprise,1265.2,0,12,14,0,45,1-10,other,57,95
CUS-00332,2024-12,enterprise,1271.22,0,13,12,2,43,1-10,other,58,95
CUS-00333,2024-01,enterprise,635.42,0,21,31,0,47,11-50,other,18,109
CUS-00333,2024-02,enterprise,638.6,0,16,24,1,53,11-50,other,19,109
CUS-00333,2024-03,enterprise,641.77,0,15,25,1,42,11-50,other,20,109
CUS-00333,2024-04,enterprise,644.95,0,15,16,0,51,11-50,other,21,109
CUS-00333,2024-05,enterprise,648.13,0,20,25,2,47,11-50,other,22,109
CUS-00333,2024-06,enterprise,651.3,0,11,8,0,48,11-50,other,23,109
CUS-00333,2024-07,enterprise,654.48,0,11,13,0,44,11-50,other,24,109
CUS-00333,2024-08,enterprise,657.66,0,14,20,3,42,11-50,other,25,109
CUS-00333,2024-09,enterprise,660.84,0,20,17,1,38,11-50,other,26,109
CUS-00333,2024-10,enterprise,664.01,0,12,12,0,43,11-50,other,27,109
CUS-00333,2024-11,enterprise,667.19,0,13,18,0,48,11-50,other,28,109
CUS-00333,2024-12,enterprise,670.37,0,8,8,0,46,11-50,other,29,109
CUS-00334,2024-01,pro,155.19,0,12,8,1,37,1-10,other,6,14
CUS-00334,2024-02,pro,155.97,0,1,0,1,45,1-10,other,7,14
CUS-00334,2024-03,pro,156.74,0,1,2,0,37,1-10,other,8,14
CUS-00334,2024-04,pro,157.52,0,9,11,3,36,1-10,other,9,14
CUS-00334,2024-05,pro,158.29,0,6,7,0,43,1-10,other,10,14
CUS-00334,2024-06,pro,159.07,0,7,14,2,41,1-10,other,11,14
CUS-00334,2024-07,pro,159.85,0,4,5,4,46,1-10,other,12,14
CUS-00334,2024-08,pro,160.62,0,7,11,1,43,1-10,other,13,14
CUS-00334,2024-09,pro,161.4,0,3,8,2,41,1-10,other,14,14
CUS-00334,2024-10,pro,162.17,0,5,10,0,49,1-10,other,15,14
CUS-00334,2024-11,pro,162.95,0,10,17,1,45,1-10,other,16,14
CUS-00334,2024-12,pro,163.73,0,7,9,1,45,1-10,other,17,14
CUS-00335,2024-01,starter,40.58,0,4,5,1,12,51-200,other,35,2
CUS-00335,2024-02,starter,40.78,0,4,5,1,12,51-200,other,36,2
CUS-00335,2024-03,starter,40.98,0,4,8,1,7,51-200,other,37,2
CUS-00335,2024-04,starter,41.19,0,3,6,3,15,51-200,other,38,2
CUS-00335,2024-05,starter,41.39,1,0,4,0,8,51-200,other,39,2
CUS-00335,2024-06,starter,41.59,0,3,12,1,7,51-200,other,40,2
CUS-00335,2024-07,starter,41.8,0,3,7,0,-2,51-200,other,41,2
CUS-00335,2024-08,starter,42.0,0,2,5,0,9,51-200,other,42,2
CUS-00335,2024-09,starter,42.2,0,1,2,0,13,51-200,other,43,2
CUS-00335,2024-10,starter,42.4,0,3,3,3,7,51-200,other,44,2
CUS-00335,2024-11,starter,42.61,0,2,2,1,14,51-200,other,45,2
CUS-00335,2024-12,starter,42.81,0,3,8,0,4,51-200,other,46,2
CUS-00336,2024-01,pro,254.58,0,10,14,1,37,11-50,fintech,2,13
CUS-00336,2024-02,pro,255.85,0,12,6,1,31,11-50,fintech,3,13
CUS-00336,2024-03,pro,257.12,0,6,6,1,39,11-50,fintech,4,13
CUS-00336,2024-04,pro,258.4,0,4,4,2,40,11-50,fintech,5,13
CUS-00336,2024-05,pro,259.67,0,9,8,1,39,11-50,fintech,6,13
CUS-00336,2024-06,pro,260.94,0,6,10,2,39,11-50,fintech,7,13
CUS-00336,2024-07,pro,262.22,0,10,12,1,48,11-50,fintech,8,13
CUS-00336,2024-08,pro,263.49,1,10,10,2,40,11-50,fintech,9,13
CUS-00336,2024-09,pro,264.76,0,9,10,0,44,11-50,fintech,10,13
CUS-00336,2024-10,pro,266.03,0,7,6,0,41,11-50,fintech,11,13
CUS-00336,2024-11,pro,267.31,0,6,6,1,29,11-50,fintech,12,13
CUS-00336,2024-12,pro,268.58,0,6,6,0,38,11-50,fintech,13,13
CUS-00337,2024-01,starter,59.34,0,2,6,1,38,200+,healthcare,44,2
CUS-00337,2024-02,starter,59.64,1,2,2,2,32,200+,healthcare,45,2
CUS-00337,2024-03,starter,59.93,0,0,1,0,41,200+,healthcare,46,2
CUS-00337,2024-04,starter,60.23,0,3,4,2,41,200+,healthcare,47,2
CUS-00337,2024-05,starter,60.53,0,3,0,0,45,200+,healthcare,48,2
CUS-00337,2024-06,starter,60.82,0,1,1,0,34,200+,healthcare,49,2
CUS-00337,2024-07,starter,61.12,0,1,5,2,34,200+,healthcare,50,2
CUS-00337,2024-08,starter,61.42,0,3,2,0,30,200+,healthcare,51,2
CUS-00337,2024-09,starter,61.71,0,6,4,1,41,200+,healthcare,52,2
CUS-00337,2024-10,starter,62.01,0,4,7,1,38,200+,healthcare,53,2
CUS-00337,2024-11,starter,62.31,0,2,4,1,36,200+,healthcare,54,2
CUS-00337,2024-12,starter,62.6,0,1,3,1,27,200+,healthcare,55,2
CUS-00338,2024-01,starter,55.22,0,5,4,1,19,11-50,SaaS,7,1
CUS-00338,2024-02,starter,55.5,0,1,3,0,11,11-50,SaaS,8,1
CUS-00338,2024-03,starter,55.77,0,2,1,1,17,11-50,SaaS,9,1
CUS-00338,2024-04,starter,56.05,0,6,7,1,26,11-50,SaaS,10,1
CUS-00338,2024-05,starter,56.32,0,4,2,1,17,11-50,SaaS,11,1
CUS-00338,2024-06,starter,56.6,0,3,0,1,21,11-50,SaaS,12,1
CUS-00338,2024-07,starter,56.88,1,1,2,9,11,11-50,SaaS,13,1
CUS-00338,2024-08,starter,57.15,0,2,2,0,25,11-50,SaaS,14,1
CUS-00338,2024-09,starter,57.43,0,2,9,1,22,11-50,SaaS,15,1
CUS-00338,2024-10,starter,57.7,0,3,10,1,24,11-50,SaaS,16,1
CUS-00338,2024-11,starter,57.98,0,2,1,2,19,11-50,SaaS,17,1
CUS-00338,2024-12,starter,58.26,0,1,1,0,27,11-50,SaaS,18,1
CUS-00339,2024-01,pro,134.93,0,4,4,1,39,1-10,other,4,15
CUS-00339,2024-02,pro,135.61,0,7,13,1,38,1-10,other,5,15
CUS-00339,2024-03,pro,136.28,1,3,7,2,36,1-10,other,6,15
CUS-00339,2024-04,pro,136.96,0,4,2,2,41,1-10,other,7,15
CUS-00339,2024-05,pro,137.63,0,8,10,1,33,1-10,other,8,15
CUS-00339,2024-06,pro,138.3,0,11,12,2,34,1-10,other,9,15
CUS-00339,2024-07,pro,138.98,0,7,10,1,36,1-10,other,10,15
CUS-00339,2024-08,pro,139.65,0,6,9,1,45,1-10,other,11,15
CUS-00339,2024-09,pro,140.33,0,11,14,2,38,1-10,other,12,15
CUS-00339,2024-10,pro,141.0,0,7,10,0,38,1-10,other,13,15
CUS-00339,2024-11,pro,141.68,0,8,11,0,34,1-10,other,14,15
CUS-00339,2024-12,pro,142.35,0,9,6,2,45,1-10,other,15,15
CUS-00340,2024-01,pro,308.72,0,10,14,0,33,1-10,healthcare,1,7
CUS-00340,2024-02,pro,310.26,0,8,10,0,35,1-10,healthcare,2,7
CUS-00340,2024-03,pro,311.81,1,4,12,3,39,1-10,healthcare,3,7
CUS-00340,2024-04,pro,313.35,0,9,11,1,23,1-10,healthcare,4,7
CUS-00340,2024-05,pro,314.89,0,5,8,1,21,1-10,healthcare,5,7
CUS-00340,2024-06,pro,316.44,0,3,1,2,24,1-10,healthcare,6,7
CUS-00340,2024-07,pro,317.98,0,5,4,0,29,1-10,healthcare,7,7
CUS-00340,2024-08,pro,319.52,0,5,10,1,29,1-10,healthcare,8,7
CUS-00340,2024-09,pro,321.07,0,3,7,1,27,1-10,healthcare,9,7
CUS-00340,2024-10,pro,322.61,0,2,3,1,27,1-10,healthcare,10,7
CUS-00340,2024-11,pro,324.15,0,9,10,2,28,1-10,healthcare,11,7
CUS-00340,2024-12,pro,325.7,0,11,14,0,35,1-10,healthcare,12,7
CUS-00341,2024-01,starter,53.85,0,8,10,1,18,11-50,healthcare,10,1
CUS-00341,2024-02,starter,54.12,0,2,6,5,9,11-50,healthcare,11,1
CUS-00341,2024-03,starter,54.39,0,1,2,0,12,11-50,healthcare,12,1
CUS-00341,2024-04,starter,54.66,0,4,3,0,14,11-50,healthcare,13,1
CUS-00341,2024-05,starter,54.93,0,6,9,4,15,11-50,healthcare,14,1
CUS-00341,2024-06,starter,55.2,0,4,10,0,19,11-50,healthcare,15,1
CUS-00341,2024-07,starter,55.47,1,2,8,2,21,11-50,healthcare,16,1
CUS-00341,2024-08,starter,55.73,0,5,0,1,22,11-50,healthcare,17,1
CUS-00341,2024-09,starter,56.0,0,5,9,0,14,11-50,healthcare,18,1
CUS-00341,2024-10,starter,56.27,0,2,5,0,19,11-50,healthcare,19,1
CUS-00341,2024-11,starter,56.54,0,6,7,1,16,11-50,healthcare,20,1
CUS-00341,2024-12,starter,56.81,0,2,5,1,7,11-50,healthcare,21,1
CUS-00342,2024-01,pro,153.92,0,7,16,2,24,11-50,other,5,12
CUS-00342,2024-02,pro,154.69,0,3,3,2,25,11-50,other,6,12
CUS-00342,2024-03,pro,155.46,0,7,7,1,26,11-50,other,7,12
CUS-00342,2024-04,pro,156.23,0,9,9,0,19,11-50,other,8,12
CUS-00342,2024-05,pro,157.0,0,5,5,0,23,11-50,other,9,12
CUS-00342,2024-06,pro,157.76,0,9,10,0,23,11-50,other,10,12
CUS-00342,2024-07,pro,158.53,0,6,7,0,32,11-50,other,11,12
CUS-00342,2024-08,pro,159.3,0,11,17,2,29,11-50,other,12,12
CUS-00342,2024-09,pro,160.07,0,8,12,1,20,11-50,other,13,12
CUS-00342,2024-10,pro,160.84,0,5,7,0,25,11-50,other,14,12
CUS-00342,2024-11,pro,161.61,0,3,3,0,34,11-50,other,15,12
CUS-00342,2024-12,pro,162.38,0,9,9,2,39,11-50,other,16,12
CUS-00343,2024-01,starter,42.28,0,4,4,2,32,51-200,other,8,1
CUS-00343,2024-02,starter,42.49,0,5,9,0,29,51-200,other,9,1
CUS-00343,2024-03,starter,42.7,0,2,1,1,24,51-200,other,10,1
CUS-00343,2024-04,starter,42.91,0,3,4,0,45,51-200,other,11,1
CUS-00343,2024-05,starter,43.12,0,4,8,0,19,51-200,other,12,1
CUS-00343,2024-06,starter,43.33,0,4,10,0,39,51-200,other,13,1
CUS-00343,2024-07,starter,43.54,0,2,3,0,27,51-200,other,14,1
CUS-00343,2024-08,starter,43.76,0,2,3,1,37,51-200,other,15,1
CUS-00343,2024-09,starter,43.97,0,1,4,1,32,51-200,other,16,1
CUS-00343,2024-10,starter,44.18,0,5,5,3,27,51-200,other,17,1
CUS-00343,2024-11,starter,44.39,0,4,9,3,27,51-200,other,18,1
CUS-00343,2024-12,starter,44.6,1,1,4,1,37,51-200,other,19,1
CUS-00344,2024-01,pro,148.97,0,7,13,1,33,11-50,ecommerce,11,12
CUS-00344,2024-02,pro,149.71,0,8,16,1,16,11-50,ecommerce,12,12
CUS-00344,2024-03,pro,150.46,0,6,7,1,34,11-50,ecommerce,13,12
CUS-00344,2024-04,pro,151.2,0,10,15,2,26,11-50,ecommerce,14,12
CUS-00344,2024-05,pro,151.95,1,4,3,2,30,11-50,ecommerce,15,12
CUS-00344,2024-06,pro,152.69,0,6,3,0,25,11-50,ecommerce,16,12
CUS-00344,2024-07,pro,153.44,0,8,11,0,33,11-50,ecommerce,17,12
CUS-00344,2024-08,pro,154.18,0,5,2,1,23,11-50,ecommerce,18,12
CUS-00344,2024-09,pro,154.92,0,9,10,0,25,11-50,ecommerce,19,12
CUS-00344,2024-10,pro,155.67,0,4,6,0,29,11-50,ecommerce,20,12
CUS-00344,2024-11,pro,156.41,0,7,14,1,22,11-50,ecommerce,21,12
CUS-00344,2024-12,pro,157.16,0,7,8,1,22,11-50,ecommerce,22,12
CUS-00345,2024-01,pro,251.24,0,8,8,1,25,1-10,ecommerce,22,15
CUS-00345,2024-02,pro,252.5,0,6,11,1,20,1-10,ecommerce,23,15
CUS-00345,2024-03,pro,253.76,0,4,7,0,20,1-10,ecommerce,24,15
CUS-00345,2024-04,pro,255.01,0,4,7,0,24,1-10,ecommerce,25,15
CUS-00345,2024-05,pro,256.27,0,7,7,1,23,1-10,ecommerce,26,15
CUS-00345,2024-06,pro,257.53,0,7,8,1,16,1-10,ecommerce,27,15
CUS-00345,2024-07,pro,258.78,0,4,2,0,32,1-10,ecommerce,28,15
CUS-00345,2024-08,pro,260.04,0,8,5,3,30,1-10,ecommerce,29,15
CUS-00345,2024-09,pro,261.29,0,2,5,0,24,1-10,ecommerce,30,15
CUS-00345,2024-10,pro,262.55,0,13,17,0,11,1-10,ecommerce,31,15
CUS-00345,2024-11,pro,263.81,0,4,7,0,22,1-10,ecommerce,32,15
CUS-00345,2024-12,pro,265.06,0,6,6,3,23,1-10,ecommerce,33,15
CUS-00346,2024-01,starter,33.9,0,5,10,0,23,200+,other,41,3
CUS-00346,2024-02,starter,34.07,0,4,6,1,21,200+,other,42,3
CUS-00346,2024-03,starter,34.24,0,4,7,2,21,200+,other,43,3
CUS-00346,2024-04,starter,34.41,0,3,7,0,28,200+,other,44,3
CUS-00346,2024-05,starter,34.58,0,3,6,2,21,200+,other,45,3
CUS-00346,2024-06,starter,34.74,0,2,2,0,23,200+,other,46,3
CUS-00346,2024-07,starter,34.91,0,0,1,0,30,200+,other,47,3
CUS-00346,2024-08,starter,35.08,0,2,5,1,26,200+,other,48,3
CUS-00346,2024-09,starter,35.25,0,3,4,2,23,200+,other,49,3
CUS-00346,2024-10,starter,35.42,1,4,4,2,23,200+,other,50,3
CUS-00346,2024-11,starter,35.59,0,1,5,2,21,200+,other,51,3
CUS-00346,2024-12,starter,35.76,0,4,7,0,16,200+,other,52,3
