user_id,date,variant,week,assignment_date,impressions,clicks,ctr,watch_time_min,content_type,platform,age_group,region,premium_user
MED-05111,2024-09-05,control,2,2024-09-02,10,0,0.0,1.75,podcast,mobile_app,45-54,NA,0
MED-05112,2024-08-26,control,1,2024-08-23,6,0,0.0,1.14,video,web,25-34,EU,0
MED-05113,2024-08-21,treatment,2,2024-08-20,12,0,0.0,2.13,newsletter,mobile_app,35-44,NA,1
MED-05114,2024-09-02,control,1,2024-08-31,12,1,0.0833,10.95,article,web,35-44,EU,1
MED-05115,2024-08-25,treatment,1,2024-08-23,11,1,0.0909,4.04,podcast,smart_tv,25-34,NA,0
MED-05116,2024-08-04,treatment,1,2024-08-04,15,1,0.0667,4.43,video,smart_tv,25-34,EU,0
MED-05117,2024-08-10,control,1,2024-08-10,16,0,0.0,0.44,newsletter,web,18-24,EU,1
MED-05118,2024-08-18,control,1,2024-08-18,8,0,0.0,5.43,podcast,web,35-44,APAC,0
MED-05119,2024-08-04,control,1,2024-08-04,11,3,0.2727,0.7,video,web,25-34,EU,0
MED-05120,2024-08-02,treatment,2,2024-07-29,9,0,0.0,5.92,video,smart_tv,18-24,NA,0
MED-05121,2024-08-31,treatment,2,2024-08-31,16,0,0.0,0.97,article,web,25-34,EU,0
MED-05122,2024-08-14,treatment,2,2024-08-10,11,1,0.0909,4.6,newsletter,smart_tv,35-44,EU,0
MED-05123,2024-09-15,control,2,2024-09-12,11,1,0.0909,10.23,article,mobile_app,35-44,NA,0
MED-05124,2024-09-08,treatment,1,2024-09-08,12,0,0.0,8.36,article,mobile_app,18-24,LATAM,1
MED-05125,2024-09-01,control,1,2024-08-30,12,1,0.0833,12.94,newsletter,mobile_app,18-24,EU,0
MED-05126,2024-09-15,control,1,2024-09-14,13,0,0.0,3.29,article,mobile_app,25-34,NA,0
MED-05127,2024-09-14,control,2,2024-09-13,13,2,0.1538,9.59,video,smart_tv,25-34,NA,0
MED-05128,2024-09-09,control,1,2024-09-08,12,0,0.0,4.27,video,web,35-44,NA,0
MED-05129,2024-09-28,treatment,2,2024-09-27,14,1,0.0714,6.44,video,mobile_app,25-34,NA,0
MED-05130,2024-08-31,treatment,2,2024-08-28,13,2,0.1538,9.79,video,mobile_app,18-24,EU,0
MED-05131,2024-09-10,treatment,1,2024-09-08,13,0,0.0,6.17,podcast,web,18-24,APAC,0
MED-05132,2024-08-31,treatment,2,2024-08-29,12,0,0.0,7.85,video,smart_tv,18-24,NA,1
MED-05133,2024-09-01,control,2,2024-09-01,6,0,0.0,10.17,video,web,35-44,NA,0
MED-05134,2024-09-10,treatment,1,2024-09-07,10,0,0.0,3.28,article,mobile_app,45-54,EU,0
MED-05135,2024-08-25,treatment,1,2024-08-25,14,1,0.0714,3.55,video,web,25-34,EU,0
MED-05136,2024-08-09,control,2,2024-08-07,14,0,0.0,9.93,video,mobile_app,18-24,EU,0
MED-05137,2024-08-28,control,2,2024-08-28,12,0,0.0,5.3,video,mobile_app,35-44,APAC,0
MED-05138,2024-09-04,treatment,1,2024-08-31,13,0,0.0,2.08,article,mobile_app,45-54,EU,0
MED-05139,2024-09-01,treatment,1,2024-08-31,17,0,0.0,2.19,newsletter,mobile_app,18-24,EU,1
MED-05140,2024-08-10,treatment,2,2024-08-10,11,1,0.0909,4.6,video,mobile_app,35-44,APAC,0
MED-05141,2024-09-10,control,2,2024-09-08,10,1,0.1,18.58,video,mobile_app,35-44,NA,0
MED-05142,2024-08-30,control,1,2024-08-29,22,0,0.0,2.64,podcast,mobile_app,18-24,APAC,0
MED-05143,2024-08-21,control,1,2024-08-21,13,1,0.0769,2.25,article,web,18-24,APAC,0
MED-05144,2024-09-01,treatment,1,2024-08-31,21,2,0.0952,26.68,article,web,25-34,NA,1
MED-05145,2024-09-06,treatment,2,2024-09-06,14,0,0.0,1.03,video,web,25-34,EU,0
MED-05146,2024-08-14,control,2,2024-08-11,13,1,0.0769,16.11,video,web,18-24,NA,0
MED-05147,2024-09-04,treatment,2,2024-09-04,14,0,0.0,0.88,video,mobile_app,25-34,NA,0
MED-05148,2024-08-25,control,2,2024-08-24,23,1,0.0435,4.89,article,mobile_app,35-44,EU,1
MED-05149,2024-08-28,control,2,2024-08-26,16,0,0.0,4.31,newsletter,smart_tv,35-44,EU,0
MED-05150,2024-09-28,control,2,2024-09-25,18,1,0.0556,5.54,video,web,35-44,APAC,0
MED-05151,2024-08-27,control,1,2024-08-26,16,0,0.0,10.21,article,mobile_app,18-24,APAC,1
MED-05152,2024-09-20,control,1,2024-09-17,12,0,0.0,0.3,article,smart_tv,18-24,LATAM,0
MED-05153,2024-09-28,control,1,2024-09-28,11,0,0.0,5.66,video,web,25-34,NA,1
MED-05154,2024-09-24,control,1,2024-09-22,12,2,0.1667,44.61,video,mobile_app,25-34,NA,0
MED-05155,2024-09-17,treatment,2,2024-09-13,12,0,0.0,0.83,video,smart_tv,55+,NA,0
MED-05156,2024-08-30,treatment,2,2024-08-30,12,0,0.0,2.22,article,smart_tv,18-24,NA,0
MED-05157,2024-09-23,control,1,2024-09-20,17,2,0.1176,4.42,video,mobile_app,18-24,NA,0
MED-05158,2024-09-11,treatment,1,2024-09-09,10,1,0.1,7.94,video,mobile_app,25-34,APAC,0
MED-05159,2024-09-06,treatment,2,2024-09-03,7,0,0.0,4.4,newsletter,mobile_app,25-34,NA,0
MED-05160,2024-09-01,treatment,2,2024-08-30,12,1,0.0833,0.77,video,web,45-54,EU,1
MED-05161,2024-08-10,treatment,2,2024-08-08,13,2,0.1538,4.66,video,web,35-44,NA,0
MED-05162,2024-09-05,control,1,2024-09-05,14,1,0.0714,4.42,article,web,35-44,NA,0
MED-05163,2024-08-31,control,1,2024-08-29,9,0,0.0,9.43,article,web,45-54,EU,0
MED-05164,2024-09-01,control,1,2024-09-01,14,1,0.0714,10.69,video,mobile_app,35-44,EU,0
MED-05165,2024-08-16,control,2,2024-08-12,9,0,0.0,2.19,article,web,25-34,EU,0
MED-05166,2024-08-08,treatment,1,2024-08-04,10,0,0.0,1.54,newsletter,smart_tv,35-44,APAC,0
MED-05167,2024-08-30,control,2,2024-08-30,17,1,0.0588,26.23,article,web,18-24,EU,0
MED-05168,2024-08-09,control,1,2024-08-09,17,2,0.1176,1.62,video,mobile_app,45-54,NA,1
MED-05169,2024-09-25,control,1,2024-09-25,17,2,0.1176,3.69,podcast,mobile_app,45-54,EU,0
MED-05170,2024-08-23,control,2,2024-08-22,7,0,0.0,4.88,podcast,smart_tv,18-24,EU,0
MED-05171,2024-09-02,treatment,2,2024-09-02,17,1,0.0588,1.25,video,mobile_app,25-34,NA,0
MED-05172,2024-09-28,treatment,1,2024-09-27,19,0,0.0,0.33,article,smart_tv,55+,EU,1
MED-05173,2024-08-15,treatment,2,2024-08-15,17,1,0.0588,22.01,article,smart_tv,25-34,NA,1
MED-05174,2024-09-26,control,1,2024-09-25,20,1,0.05,12.41,newsletter,web,25-34,NA,0
MED-05175,2024-09-10,control,1,2024-09-08,9,0,0.0,3.02,video,mobile_app,35-44,EU,0
MED-05176,2024-08-21,treatment,2,2024-08-20,16,1,0.0625,21.1,podcast,mobile_app,45-54,NA,0
MED-05177,2024-08-11,control,1,2024-08-11,8,0,0.0,1.15,podcast,smart_tv,35-44,NA,0
MED-05178,2024-09-13,treatment,1,2024-09-09,14,2,0.1429,21.54,podcast,web,25-34,EU,0
MED-05179,2024-09-23,treatment,1,2024-09-22,12,1,0.0833,3.23,video,web,45-54,NA,0
MED-05180,2024-08-07,control,1,2024-08-03,10,0,0.0,9.89,video,web,35-44,NA,0
MED-05181,2024-09-29,control,2,2024-09-26,8,0,0.0,2.11,article,web,55+,EU,1
MED-05182,2024-08-17,control,2,2024-08-16,17,0,0.0,8.08,video,mobile_app,25-34,NA,1
MED-05183,2024-09-19,control,1,2024-09-19,12,1,0.0833,19.52,video,mobile_app,25-34,EU,0
MED-05184,2024-08-31,control,1,2024-08-29,15,1,0.0667,14.19,video,web,35-44,NA,0
MED-05185,2024-08-05,control,2,2024-08-04,13,0,0.0,0.83,newsletter,web,25-34,APAC,1
MED-05186,2024-09-22,control,1,2024-09-18,18,0,0.0,4.64,article,mobile_app,45-54,NA,0
MED-05187,2024-08-18,control,2,2024-08-14,9,1,0.1111,8.28,video,mobile_app,35-44,APAC,0
MED-05188,2024-09-24,treatment,1,2024-09-24,16,1,0.0625,0.47,video,web,25-34,NA,1
MED-05189,2024-09-21,treatment,1,2024-09-17,8,0,0.0,12.5,newsletter,web,25-34,NA,0
MED-05190,2024-08-18,control,1,2024-08-18,12,1,0.0833,4.26,article,mobile_app,25-34,NA,0
MED-05191,2024-09-23,treatment,2,2024-09-20,15,0,0.0,0.33,article,smart_tv,18-24,EU,0
MED-05192,2024-08-29,control,1,2024-08-28,6,1,0.1667,10.27,video,mobile_app,35-44,NA,0
MED-05193,2024-08-16,treatment,1,2024-08-12,9,1,0.1111,0.99,article,mobile_app,25-34,EU,0
MED-05194,2024-08-17,control,1,2024-08-17,23,0,0.0,11.49,video,mobile_app,18-24,LATAM,0
MED-05195,2024-09-04,control,1,2024-09-03,12,1,0.0833,9.35,video,mobile_app,35-44,NA,0
MED-05196,2024-08-15,control,2,2024-08-11,15,0,0.0,10.27,video,smart_tv,55+,NA,1
MED-05197,2024-09-26,treatment,2,2024-09-26,17,1,0.0588,6.37,newsletter,web,35-44,EU,0
MED-05198,2024-09-21,control,1,2024-09-18,12,0,0.0,8.85,video,mobile_app,25-34,APAC,0
MED-05199,2024-08-29,treatment,1,2024-08-27,9,0,0.0,5.67,article,web,45-54,EU,0
MED-05200,2024-08-31,treatment,1,2024-08-28,11,0,0.0,7.73,podcast,smart_tv,45-54,NA,0
MED-05201,2024-09-01,treatment,2,2024-08-30,16,0,0.0,10.59,video,mobile_app,35-44,EU,0
MED-05202,2024-08-22,control,2,2024-08-21,12,0,0.0,4.4,video,mobile_app,18-24,NA,0
MED-05203,2024-08-07,treatment,2,2024-08-07,16,2,0.125,20.64,video,mobile_app,18-24,LATAM,0
MED-05204,2024-08-16,treatment,2,2024-08-12,9,1,0.1111,18.53,video,mobile_app,45-54,EU,0
MED-05205,2024-08-23,control,2,2024-08-22,13,0,0.0,10.55,podcast,web,55+,LATAM,0
MED-05206,2024-09-09,control,2,2024-09-05,9,0,0.0,1.97,podcast,web,25-34,LATAM,0
MED-05207,2024-08-06,control,1,2024-08-02,11,0,0.0,5.52,article,smart_tv,25-34,APAC,0
MED-05208,2024-09-16,treatment,1,2024-09-13,11,1,0.0909,6.24,article,mobile_app,25-34,APAC,0
MED-05209,2024-08-29,treatment,2,2024-08-25,9,0,0.0,8.79,podcast,smart_tv,18-24,NA,0
MED-05210,2024-09-18,treatment,2,2024-09-14,10,0,0.0,0.77,video,web,25-34,NA,1
MED-05211,2024-09-05,treatment,2,2024-09-03,19,1,0.0526,3.83,newsletter,web,45-54,APAC,0
MED-05212,2024-09-07,treatment,2,2024-09-04,8,0,0.0,3.87,video,smart_tv,25-34,EU,0
MED-05213,2024-08-29,control,2,2024-08-25,9,0,0.0,9.97,video,web,25-34,NA,0
MED-05214,2024-09-15,treatment,1,2024-09-15,19,0,0.0,13.82,podcast,mobile_app,45-54,NA,1
MED-05215,2024-09-27,control,1,2024-09-26,9,0,0.0,8.02,video,smart_tv,25-34,NA,0
MED-05216,2024-09-21,treatment,2,2024-09-19,8,1,0.125,3.36,newsletter,mobile_app,25-34,EU,0
MED-05217,2024-08-07,treatment,1,2024-08-07,25,2,0.08,27.9,article,mobile_app,35-44,EU,1
MED-05218,2024-08-07,treatment,1,2024-08-06,16,0,0.0,1.82,video,smart_tv,35-44,EU,1
MED-05219,2024-08-28,control,2,2024-08-28,18,1,0.0556,12.2,video,mobile_app,55+,NA,1
MED-05220,2024-09-25,treatment,2,2024-09-21,9,0,0.0,0.76,newsletter,mobile_app,55+,NA,0
MED-05221,2024-08-20,treatment,1,2024-08-19,18,1,0.0556,7.11,newsletter,smart_tv,55+,APAC,0
MED-05222,2024-09-08,treatment,2,2024-09-05,13,0,0.0,17.55,podcast,web,18-24,APAC,0
MED-05223,2024-08-09,treatment,2,2024-08-09,9,0,0.0,8.19,video,mobile_app,25-34,APAC,0
MED-05224,2024-08-12,treatment,1,2024-08-12,18,3,0.1667,26.09,video,smart_tv,35-44,NA,0
MED-05225,2024-09-02,control,2,2024-08-31,12,0,0.0,6.03,newsletter,mobile_app,35-44,EU,0
MED-05226,2024-08-11,treatment,2,2024-08-07,18,1,0.0556,7.57,video,mobile_app,18-24,NA,0
MED-05227,2024-08-13,control,2,2024-08-13,12,2,0.1667,5.49,video,web,35-44,NA,1
MED-05228,2024-09-10,treatment,2,2024-09-09,17,0,0.0,8.82,video,mobile_app,35-44,NA,1
MED-05229,2024-09-25,control,2,2024-09-25,16,1,0.0625,1.97,article,web,55+,NA,0
MED-05230,2024-09-20,treatment,2,2024-09-18,16,0,0.0,6.52,article,smart_tv,18-24,EU,0
MED-05231,2024-09-26,treatment,2,2024-09-25,12,0,0.0,2.0,video,smart_tv,18-24,APAC,0
MED-05232,2024-08-24,treatment,2,2024-08-22,8,0,0.0,11.91,video,web,45-54,NA,0
MED-05233,2024-08-23,control,1,2024-08-21,7,0,0.0,4.51,video,mobile_app,25-34,APAC,0
MED-05234,2024-09-03,control,2,2024-09-03,14,1,0.0714,12.69,video,smart_tv,18-24,EU,0
MED-05235,2024-08-02,control,2,2024-08-01,8,0,0.0,0.49,newsletter,mobile_app,45-54,EU,0
MED-05236,2024-09-29,control,1,2024-09-25,7,0,0.0,11.39,video,smart_tv,35-44,NA,0
MED-05237,2024-08-18,control,2,2024-08-14,13,0,0.0,4.27,article,mobile_app,55+,NA,1
MED-05238,2024-08-22,treatment,2,2024-08-19,13,1,0.0769,1.78,video,mobile_app,35-44,NA,1
MED-05239,2024-09-20,control,1,2024-09-18,15,0,0.0,9.28,video,mobile_app,25-34,EU,0
MED-05240,2024-08-24,control,1,2024-08-22,8,0,0.0,10.98,video,web,45-54,EU,0
MED-05241,2024-08-02,treatment,2,2024-08-02,14,2,0.1429,6.12,video,web,45-54,EU,0
MED-05242,2024-08-15,treatment,1,2024-08-13,19,0,0.0,1.14,video,web,18-24,APAC,0
MED-05243,2024-09-13,treatment,1,2024-09-12,16,1,0.0625,2.68,video,smart_tv,35-44,EU,0
MED-05244,2024-08-09,treatment,2,2024-08-08,10,0,0.0,6.82,article,smart_tv,25-34,NA,0
MED-05245,2024-09-17,control,1,2024-09-14,8,1,0.125,8.47,video,smart_tv,35-44,NA,0
MED-05246,2024-08-22,treatment,1,2024-08-22,17,3,0.1765,6.46,video,mobile_app,25-34,EU,1
MED-05247,2024-09-18,control,2,2024-09-15,13,0,0.0,9.5,newsletter,mobile_app,55+,EU,0
MED-05248,2024-08-17,treatment,2,2024-08-17,12,0,0.0,2.86,video,web,45-54,NA,0
MED-05249,2024-09-04,treatment,2,2024-08-31,12,0,0.0,4.96,article,mobile_app,25-34,NA,0
MED-05250,2024-09-23,control,2,2024-09-19,8,1,0.125,2.05,podcast,mobile_app,25-34,EU,0
MED-05251,2024-08-02,control,1,2024-08-02,11,0,0.0,3.55,podcast,mobile_app,18-24,APAC,1
MED-05252,2024-09-03,treatment,1,2024-09-02,7,0,0.0,6.36,video,mobile_app,18-24,NA,0
MED-05253,2024-08-12,treatment,2,2024-08-11,17,1,0.0588,3.51,article,mobile_app,18-24,APAC,1
MED-05254,2024-08-21,control,2,2024-08-20,14,0,0.0,5.93,video,web,45-54,APAC,0
MED-05255,2024-08-19,treatment,2,2024-08-16,12,0,0.0,6.28,article,web,35-44,APAC,0
MED-05256,2024-08-09,treatment,2,2024-08-05,13,0,0.0,4.27,video,smart_tv,35-44,APAC,0
MED-05257,2024-08-16,control,2,2024-08-14,7,0,0.0,4.6,article,mobile_app,35-44,EU,0
MED-05258,2024-09-05,control,2,2024-09-05,12,2,0.1667,20.62,video,smart_tv,25-34,NA,0
MED-05259,2024-09-22,control,2,2024-09-21,11,1,0.0909,22.34,video,mobile_app,25-34,EU,0
MED-05260,2024-08-12,treatment,2,2024-08-12,12,1,0.0833,6.21,video,mobile_app,35-44,NA,0
MED-05261,2024-08-14,control,1,2024-08-11,23,3,0.1304,21.32,video,web,25-34,NA,0
MED-05262,2024-08-23,control,2,2024-08-19,13,0,0.0,2.24,video,mobile_app,25-34,NA,0
MED-05263,2024-08-07,treatment,1,2024-08-03,15,0,0.0,5.57,video,web,35-44,NA,0
MED-05264,2024-08-18,treatment,1,2024-08-18,17,1,0.0588,35.07,video,mobile_app,45-54,EU,0
MED-05265,2024-09-18,treatment,1,2024-09-14,7,1,0.1429,2.1,article,mobile_app,18-24,LATAM,0
MED-05266,2024-08-28,control,1,2024-08-26,18,1,0.0556,19.62,article,web,18-24,APAC,0
MED-05267,2024-08-30,control,1,2024-08-26,17,0,0.0,4.96,video,mobile_app,35-44,NA,0
MED-05268,2024-08-25,control,2,2024-08-21,13,0,0.0,1.49,video,web,55+,APAC,1
MED-05269,2024-09-08,treatment,1,2024-09-04,18,1,0.0556,3.93,podcast,web,25-34,NA,1
MED-05270,2024-09-12,treatment,1,2024-09-12,11,0,0.0,9.77,podcast,mobile_app,25-34,EU,0
MED-05271,2024-08-24,control,2,2024-08-24,14,1,0.0714,3.96,video,web,18-24,NA,0
MED-05272,2024-08-05,treatment,2,2024-08-04,19,1,0.0526,10.28,video,mobile_app,35-44,EU,1
MED-05273,2024-09-06,control,1,2024-09-03,11,0,0.0,2.78,article,web,35-44,EU,0
MED-05274,2024-09-16,treatment,2,2024-09-13,10,0,0.0,9.08,video,web,25-34,NA,0
MED-05275,2024-09-18,treatment,2,2024-09-18,13,1,0.0769,22.59,article,mobile_app,35-44,EU,1
MED-05276,2024-09-26,treatment,2,2024-09-25,12,0,0.0,1.62,video,web,18-24,EU,0
MED-05277,2024-08-01,treatment,2,2024-07-29,11,0,0.0,3.92,article,mobile_app,18-24,APAC,0
MED-05278,2024-09-15,control,1,2024-09-15,14,0,0.0,2.12,video,smart_tv,25-34,EU,0
MED-05279,2024-09-08,control,2,2024-09-08,10,3,0.3,2.32,video,mobile_app,25-34,NA,0
MED-05280,2024-08-04,control,2,2024-08-01,10,0,0.0,4.88,podcast,web,35-44,NA,1
MED-05281,2024-09-27,treatment,1,2024-09-23,13,1,0.0769,6.88,video,smart_tv,35-44,EU,0
MED-05282,2024-08-05,treatment,2,2024-08-04,13,0,0.0,8.49,article,web,25-34,EU,0
MED-05283,2024-08-07,treatment,2,2024-08-03,7,0,0.0,5.2,podcast,web,25-34,EU,0
MED-05284,2024-08-22,treatment,2,2024-08-22,7,0,0.0,1.53,podcast,web,25-34,NA,0
MED-05285,2024-08-01,control,1,2024-08-01,17,0,0.0,3.48,article,mobile_app,18-24,APAC,0
MED-05286,2024-08-05,control,1,2024-08-05,20,3,0.15,3.77,article,web,45-54,NA,0
MED-05287,2024-09-29,treatment,2,2024-09-28,11,0,0.0,12.02,article,mobile_app,55+,NA,0
MED-05288,2024-09-06,treatment,2,2024-09-04,13,0,0.0,1.18,podcast,mobile_app,55+,EU,0
MED-05289,2024-09-23,treatment,1,2024-09-22,10,1,0.1,6.68,article,mobile_app,25-34,NA,0
MED-05290,2024-09-20,control,1,2024-09-16,14,0,0.0,1.99,video,mobile_app,18-24,NA,0
MED-05291,2024-09-28,control,1,2024-09-28,12,1,0.0833,6.19,article,web,35-44,EU,0
MED-05292,2024-09-15,control,2,2024-09-14,11,0,0.0,4.33,article,mobile_app,18-24,APAC,0
MED-05293,2024-09-14,control,2,2024-09-10,6,0,0.0,2.76,video,mobile_app,35-44,NA,0
MED-05294,2024-09-11,control,1,2024-09-10,14,2,0.1429,19.21,video,mobile_app,45-54,APAC,0
MED-05295,2024-09-24,control,2,2024-09-20,13,2,0.1538,0.7,video,mobile_app,25-34,EU,0
MED-05296,2024-09-05,treatment,2,2024-09-02,12,2,0.1667,6.34,video,mobile_app,45-54,EU,1
MED-05297,2024-09-21,treatment,1,2024-09-17,10,0,0.0,13.84,video,mobile_app,35-44,NA,0
MED-05298,2024-09-09,treatment,2,2024-09-09,13,0,0.0,6.79,video,mobile_app,55+,NA,0
MED-05299,2024-08-01,control,2,2024-07-30,12,0,0.0,6.05,newsletter,mobile_app,55+,NA,0
MED-05300,2024-09-13,control,2,2024-09-13,16,0,0.0,5.66,video,mobile_app,55+,APAC,1
MED-05301,2024-09-27,control,1,2024-09-26,17,1,0.0588,2.07,article,mobile_app,35-44,NA,0
MED-05302,2024-08-30,control,1,2024-08-29,11,2,0.1818,4.64,video,smart_tv,18-24,NA,0
MED-05303,2024-08-17,treatment,1,2024-08-14,12,1,0.0833,3.79,video,web,25-34,EU,1
MED-05304,2024-09-08,control,2,2024-09-07,16,1,0.0625,2.87,video,mobile_app,55+,APAC,0
MED-05305,2024-08-16,treatment,2,2024-08-16,14,0,0.0,4.85,video,mobile_app,25-34,LATAM,1
MED-05306,2024-08-09,treatment,1,2024-08-07,7,0,0.0,1.1,article,smart_tv,18-24,NA,0
MED-05307,2024-09-15,treatment,2,2024-09-11,21,1,0.0476,10.97,podcast,mobile_app,35-44,APAC,1
MED-05308,2024-08-01,treatment,1,2024-07-29,8,1,0.125,6.5,video,mobile_app,35-44,EU,0
MED-05309,2024-09-09,treatment,1,2024-09-09,17,0,0.0,3.94,podcast,mobile_app,45-54,EU,0
MED-05310,2024-08-31,control,1,2024-08-27,14,0,0.0,2.94,video,mobile_app,45-54,APAC,1
MED-05311,2024-08-10,control,2,2024-08-09,7,0,0.0,4.47,video,smart_tv,25-34,NA,0
MED-05312,2024-09-25,control,1,2024-09-24,11,1,0.0909,1.12,article,mobile_app,25-34,NA,0
MED-05313,2024-09-20,treatment,1,2024-09-19,4,1,0.25,10.35,video,web,35-44,EU,0
MED-05314,2024-08-15,control,1,2024-08-15,10,2,0.2,0.68,video,mobile_app,45-54,EU,0
MED-05315,2024-09-17,treatment,2,2024-09-16,7,0,0.0,0.38,newsletter,mobile_app,45-54,EU,0
MED-05316,2024-09-09,control,1,2024-09-05,22,1,0.0455,8.5,article,web,25-34,NA,1
MED-05317,2024-09-25,treatment,1,2024-09-25,14,1,0.0714,8.38,video,smart_tv,18-24,NA,0
MED-05318,2024-08-26,control,2,2024-08-22,19,0,0.0,0.6,article,mobile_app,25-34,NA,1
MED-05319,2024-09-02,treatment,2,2024-08-29,13,0,0.0,4.12,article,smart_tv,25-34,EU,0
MED-05320,2024-08-04,control,1,2024-08-01,7,1,0.1429,11.59,article,web,18-24,NA,1
MED-05321,2024-09-05,treatment,1,2024-09-05,14,2,0.1429,20.25,video,mobile_app,35-44,EU,1
MED-05322,2024-08-30,treatment,2,2024-08-29,17,1,0.0588,4.5,article,mobile_app,45-54,EU,1
MED-05323,2024-09-09,control,1,2024-09-06,16,0,0.0,26.12,video,mobile_app,45-54,NA,0
MED-05324,2024-09-24,treatment,2,2024-09-23,9,0,0.0,13.48,article,web,35-44,EU,0
MED-05325,2024-08-09,control,1,2024-08-07,9,0,0.0,3.11,article,smart_tv,18-24,NA,0
MED-05326,2024-09-17,control,2,2024-09-13,15,2,0.1333,4.21,video,mobile_app,25-34,NA,1
MED-05327,2024-09-10,control,2,2024-09-08,12,0,0.0,8.76,newsletter,mobile_app,35-44,NA,1
MED-05328,2024-09-13,treatment,1,2024-09-11,13,2,0.1538,15.25,video,smart_tv,18-24,APAC,0
MED-05329,2024-08-15,treatment,2,2024-08-13,12,0,0.0,1.77,article,smart_tv,18-24,APAC,0
MED-05330,2024-09-01,treatment,1,2024-08-29,16,0,0.0,8.1,video,mobile_app,25-34,NA,1
MED-05331,2024-08-19,control,1,2024-08-17,11,0,0.0,4.47,video,web,18-24,EU,0
MED-05332,2024-08-22,treatment,1,2024-08-21,15,0,0.0,9.84,newsletter,web,55+,NA,0
MED-05333,2024-09-14,treatment,1,2024-09-10,16,0,0.0,0.87,article,mobile_app,35-44,EU,0
MED-05334,2024-09-14,treatment,1,2024-09-13,15,0,0.0,5.72,podcast,mobile_app,55+,EU,0
MED-05335,2024-09-24,treatment,2,2024-09-20,11,0,0.0,2.54,article,mobile_app,25-34,NA,0
MED-05336,2024-08-02,control,1,2024-08-02,15,0,0.0,21.61,video,mobile_app,35-44,NA,0
MED-05337,2024-08-17,control,2,2024-08-14,12,0,0.0,2.21,article,mobile_app,45-54,APAC,0
MED-05338,2024-08-30,treatment,2,2024-08-26,11,0,0.0,6.8,video,mobile_app,55+,NA,0
MED-05339,2024-09-27,control,1,2024-09-25,9,0,0.0,0.88,article,mobile_app,25-34,NA,0
MED-05340,2024-08-21,control,2,2024-08-19,9,0,0.0,0.55,video,web,35-44,EU,0
MED-05341,2024-09-14,treatment,2,2024-09-10,18,1,0.0556,19.14,video,mobile_app,35-44,EU,0
MED-05342,2024-09-14,treatment,1,2024-09-10,13,0,0.0,5.28,video,web,35-44,EU,0
MED-05343,2024-08-13,control,2,2024-08-09,13,0,0.0,9.85,article,web,25-34,EU,0
MED-05344,2024-09-09,control,1,2024-09-09,11,0,0.0,1.83,video,web,35-44,EU,0
MED-05345,2024-09-02,treatment,2,2024-08-29,13,1,0.0769,4.24,article,mobile_app,25-34,EU,0
MED-05346,2024-08-18,control,2,2024-08-14,14,0,0.0,5.78,video,smart_tv,55+,EU,1
MED-05347,2024-08-17,treatment,1,2024-08-16,12,2,0.1667,6.14,video,smart_tv,35-44,NA,0
MED-05348,2024-08-21,treatment,2,2024-08-20,12,0,0.0,3.22,article,web,35-44,NA,1
MED-05349,2024-08-07,control,2,2024-08-03,19,0,0.0,7.34,podcast,mobile_app,25-34,NA,1
MED-05350,2024-08-22,control,1,2024-08-18,18,2,0.1111,4.08,video,web,45-54,EU,0
MED-05351,2024-08-21,control,2,2024-08-21,7,0,0.0,6.06,video,mobile_app,45-54,APAC,0
MED-05352,2024-08-09,control,1,2024-08-07,13,0,0.0,1.76,podcast,mobile_app,25-34,EU,0
MED-05353,2024-08-14,treatment,1,2024-08-13,14,0,0.0,7.64,podcast,mobile_app,25-34,NA,0
MED-05354,2024-08-01,control,2,2024-07-28,10,0,0.0,2.12,video,mobile_app,55+,NA,0
MED-05355,2024-09-24,treatment,1,2024-09-20,27,1,0.037,18.08,video,mobile_app,25-34,NA,1
MED-05356,2024-08-13,control,2,2024-08-09,9,0,0.0,1.96,article,web,35-44,NA,0
MED-05357,2024-08-15,control,1,2024-08-11,13,0,0.0,8.51,video,mobile_app,35-44,NA,1
MED-05358,2024-09-02,treatment,1,2024-08-31,13,0,0.0,3.75,video,web,25-34,APAC,0
MED-05359,2024-09-27,treatment,2,2024-09-24,12,1,0.0833,7.34,video,web,45-54,NA,1
MED-05360,2024-08-20,control,1,2024-08-18,11,1,0.0909,3.21,video,mobile_app,35-44,EU,0
MED-05361,2024-08-11,treatment,1,2024-08-08,12,3,0.25,6.54,video,mobile_app,18-24,APAC,0
MED-05362,2024-09-01,control,1,2024-08-31,12,1,0.0833,7.63,article,smart_tv,35-44,NA,0
MED-05363,2024-09-11,control,2,2024-09-10,19,3,0.1579,6.54,video,web,25-34,EU,0
MED-05364,2024-08-04,treatment,2,2024-08-04,6,0,0.0,4.14,video,web,45-54,NA,0
MED-05365,2024-08-24,treatment,2,2024-08-24,9,1,0.1111,6.32,podcast,web,45-54,APAC,0
MED-05366,2024-08-02,treatment,1,2024-07-30,11,2,0.1818,0.8,podcast,smart_tv,25-34,APAC,0
MED-05367,2024-08-05,control,1,2024-08-02,8,2,0.25,21.6,article,mobile_app,25-34,NA,0
MED-05368,2024-08-13,treatment,2,2024-08-10,19,0,0.0,2.32,article,mobile_app,25-34,EU,0
MED-05369,2024-09-15,control,2,2024-09-12,12,2,0.1667,14.65,video,web,18-24,NA,0
